year,term,crn,subject,course,title,ap,a,am,bp,b,bm,cp,c,cm,dp,d,dm,f,w,professor
2017,Spring,61476,CS,357,Numerical Methods I,30,27,24,17,13,20,17,16,2,5,4,2,6,2,"Kloeckner, Andreas P"
2017,Spring,50106,CS,357,Numerical Methods I,29,20,28,18,18,14,15,9,13,3,4,3,6,0,"Kloeckner, Andreas P"
2017,Spring,65082,CS,361,Prob & Stat for Computer Sci,8,21,14,3,6,6,1,1,0,0,2,1,1,0,"Sinha, Saurabh"
2017,Spring,65088,CS,374,Intro to Algs & Models of Comp,20,51,28,46,67,45,46,32,38,17,7,5,6,0,"Chekuri, Chandra S"
2017,Spring,46258,CS,410,Text Information Systems,76,54,32,7,5,1,0,2,1,0,1,1,0,0,"Zhai, Chengxiang"
2017,Spring,31352,CS,411,Database Systems,13,21,66,63,22,7,0,0,0,0,0,0,0,0,"Parameswaran, Aditya G"
2017,Spring,65867,CS,412,Introduction to Data Mining,3,16,21,5,6,0,0,2,0,0,0,0,1,1,"Han, Jiawei"
2017,Spring,63461,CS,412,Introduction to Data Mining,29,55,26,9,6,5,6,2,0,0,0,0,1,0,"Sundaram, Hari"
2017,Spring,31359,CS,418,Interactive Computer Graphics,14,25,23,13,22,19,5,17,3,0,14,0,8,2,"Shaffer, Eric G"
2017,Spring,31366,CS,419,Production Computer Graphics,5,5,1,5,0,1,1,2,0,0,0,0,3,0,"Shaffer, Eric G"
2017,Spring,31375,CS,421,Progrmg Languages & Compilers,12,86,24,14,14,5,8,8,2,0,9,0,5,1,"Beckman, A M"
2017,Spring,63756,CS,421,Progrmg Languages & Compilers,15,50,13,4,6,3,1,1,1,0,3,0,2,0,"Beckman, A M"
2017,Spring,31378,CS,423,Operating Systems Design,4,13,12,17,28,17,8,12,5,0,5,0,0,0,"Bates, Adam M"
2017,Spring,31384,CS,425,Distributed Systems,11,25,24,20,20,21,17,10,4,6,4,1,5,2,"Borisov, Nikita"
2017,Spring,41483,CS,429,"Software Engineering II, ACP",2,9,10,5,7,4,3,0,0,0,0,0,0,0,"Xie, Tao"
2017,Spring,31393,CS,431,Embedded Systems,5,7,18,16,5,1,0,1,0,0,0,0,0,0,"Sha, Lui R"
2017,Spring,31405,CS,433,Computer System Organization,5,6,4,5,4,1,1,0,0,0,0,0,0,0,"Adve, Sarita V"
2017,Spring,31410,CS,438,Communication Networks,2,28,2,4,12,7,3,6,4,1,2,3,9,1,"Kravets, Robin H"
2017,Spring,31423,CS,440,Artificial Intelligence,3,52,3,0,54,2,0,49,0,0,3,0,1,0,"DeJong, Gerald F"
2017,Spring,31421,CS,446,Machine Learning,14,22,30,31,34,7,0,2,0,0,2,0,4,1,"Roth, Dan"
2017,Spring,31427,CS,450,Numerical Analysis,3,10,26,28,22,17,14,7,3,0,4,1,1,3,"Fischer, Paul"
2017,Spring,57523,CS,460,Security Laboratory,5,72,3,0,10,0,0,0,1,1,1,0,3,2,"Bambenek, John C"
2017,Spring,48198,CS,461,Computer Security I,8,31,9,12,51,9,9,10,7,0,8,0,4,0,
2017,Spring,48205,CS,463,Computer Security II,0,13,0,0,24,0,0,10,0,0,0,0,0,0,"Gunter, Carl"
2017,Spring,43587,CS,465,User Interface Design,1,29,59,31,33,18,4,3,1,0,1,0,0,1,"Fu, Wai-Tat"
2017,Spring,54552,CS,466,Introduction to Bioinformatics,2,6,4,2,1,1,0,1,2,0,1,0,1,0,"Warnow, Tandy"
2017,Spring,60443,CS,484,Parallel Programming,4,14,5,4,10,3,1,4,2,0,1,0,0,0,"Kale, Laxmikant V"
2017,Spring,65799,CS,492,Senior Project I,1,12,6,6,3,0,0,0,0,0,0,0,0,0,"Woodley, Michael J"
2017,Spring,31260,CS,493,"Senior Project II, ACP",0,9,9,3,4,2,1,2,1,1,1,0,0,0,"Woodley, Michael J"
2017,Spring,66289,CS,498,Applied Machine Learning,1,11,7,10,1,0,0,0,0,0,0,0,0,0,"Forsyth, David A"
2017,Spring,65685,CS,498,Applied Machine Learning,10,56,59,52,2,0,0,3,0,0,0,0,0,0,"Forsyth, David A"
2017,Spring,61859,CS,498,Theory II,3,13,18,14,13,10,11,10,4,2,1,0,5,2,"Erickson, Jeff G"
2017,Spring,65868,CS,498,Cloud Computing Applications,18,19,10,3,1,0,0,0,0,0,0,0,0,0,"Campbell, R H"
2017,Spring,50232,CS,498,Virtual Reality,17,53,30,17,53,8,0,5,0,0,0,0,1,0,"Lavalle, Steven M"
2017,Spring,31602,CS,511,Advanced Data Management,1,8,17,4,1,2,0,0,0,0,0,0,1,0,"Chang, Kevin C"
2017,Spring,31604,CS,512,Data Mining Principles,9,32,17,3,1,1,1,0,1,0,0,0,0,0,"Han, Jiawei"
2017,Spring,46186,CS,525,Advanced Distributed Systems,7,13,13,14,3,0,0,0,0,0,0,0,0,0,"Gupta, Indranil"
2017,Spring,63702,CS,538,Advanced Computer Networks,2,16,0,2,1,1,1,0,0,0,0,0,0,1,"Godfrey, Philip B"
2017,Spring,50117,CS,555,Numerical Methods for PDEs,0,28,2,1,0,0,0,0,0,0,0,0,0,0,"Olson, Luke"
2017,Spring,46236,CS,565,Human-Computer Interaction,0,20,3,4,2,1,0,0,0,0,0,0,0,0,"Bailey, Brian P"
2017,Spring,39668,CS,598,Autonomous Vehicles for AI,0,26,0,0,0,0,0,1,0,0,0,0,0,0,"Forsyth, David A"
2017,Spring,65116,CS,598,Cutting-Edge Trends In DLR,12,27,11,6,3,0,0,0,0,0,0,0,0,0,"Lazebnik, Svetlana"
2017,Spring,48248,CS,598,Social Sensing,7,11,4,2,0,0,0,0,0,0,0,0,0,0,"Abdelzaher, Tarek"
2017,Spring,63861,CW,100,Intro to Creative Writing,0,18,1,1,2,1,0,0,0,0,0,0,0,0,
2017,Spring,65948,CW,100,Intro to Creative Writing,0,5,5,7,2,2,2,0,1,0,0,0,0,0,
2017,Spring,64924,CWL,207,Indian Cinema in Context,0,179,17,0,4,0,0,1,0,0,0,1,2,0,"Mehta, Rini B"
2017,Spring,30935,CWL,242,Modern Masterpieces West Cultr,0,6,11,3,1,1,1,0,0,1,1,0,2,0,"Anderson Bliss, Jennifer"
2017,Spring,40256,DANC,100,Intro to Contemporary Dance,0,27,2,0,1,0,0,0,0,0,0,0,0,0,"Johnston, Philip T"
2017,Spring,31805,DANC,100,Intro to Contemporary Dance,0,21,1,1,1,0,0,1,1,0,0,2,0,0,"Kraker, Mauriah D"
2017,Spring,31807,DANC,100,Intro to Contemporary Dance,2,23,2,1,2,0,0,0,0,0,0,0,0,0,"Johnston, Philip T"
2017,Spring,63422,DANC,100,Intro to Contemporary Dance,47,31,6,6,1,0,1,1,0,0,0,0,1,1,"Beck, Kenneth D"
2017,Spring,31808,DANC,101,Modern Dance I,10,6,1,1,2,1,0,0,1,0,0,0,0,0,"Maybee, Charles M"
2017,Spring,31811,DANC,105,Jazz Dance I,12,15,3,0,3,0,3,1,0,0,0,0,0,0,"Wilks, Leah"
2017,Spring,31818,DANC,107,Ballet I,20,13,5,0,0,1,0,0,0,0,0,0,1,0,"Wilks, Leah"
2017,Spring,31828,DANC,160,Beg Contemp Modern Tech Core,0,9,5,4,2,1,0,0,0,0,0,2,1,0,"Erkert, Jan K"
2017,Spring,31851,DANC,266,Intermediate Ballet Tech Core,0,6,7,8,0,0,1,0,0,0,0,0,1,0,"Lehovec, Linda M"
2017,Spring,54956,DANC,268,Music Theory for Dancers,11,7,1,2,2,0,0,2,1,0,0,0,0,0,"Toenjes, John M"
2017,Spring,57147,DANC,301,Yoga Practicum for Dancers,0,18,1,0,2,1,0,0,0,0,0,0,0,2,"Lehovec, Linda M"
2017,Spring,65069,DANC,340,Dancing Black Popular Culture,2,8,8,6,7,8,4,3,0,0,0,0,2,1,"Brissey, Caryn D"
2017,Spring,50346,EALC,130,The Chinese Language,63,33,15,10,3,2,2,2,0,0,1,2,0,1,"Packard, Jerome L"
2017,Spring,44673,EALC,365,Contemporary Korean Society,0,34,0,0,1,0,0,0,1,0,0,1,1,1,"Cagle, Robert L"
2017,Spring,32464,ECE,110,Introduction to Electronics,17,26,8,6,7,2,2,2,2,0,0,0,5,0,"Choi, Hyungsoo"
2017,Spring,32471,ECE,110,Introduction to Electronics,35,49,16,8,7,4,7,4,2,0,0,1,1,0,"Schmitz, Christopher"
2017,Spring,52909,ECE,110,Introduction to Electronics,32,41,10,5,8,5,2,0,0,0,0,0,4,0,"Makela, Jonathan J"
2017,Spring,61723,ECE,110,Introduction to Electronics,39,45,15,14,8,4,3,3,1,0,2,0,4,0,"Chen, Xiaogang"
2017,Spring,61606,ECE,120,Introduction to Computing,2,9,15,12,10,7,4,7,2,1,2,2,9,0,"Jaramillo Jimen, Juan Jos"
2017,Spring,63651,ECE,120,Introduction to Computing,4,25,18,8,16,11,5,13,2,0,1,0,3,0,"Jaramillo Jimen, Juan Jos"
2017,Spring,63652,ECE,120,Introduction to Computing,5,15,13,12,16,7,11,9,5,2,1,2,4,2,"Brown, Donna J"
2017,Spring,63653,ECE,120,Introduction to Computing,5,15,14,10,16,4,14,3,8,5,0,2,1,0,"Lumetta, Steven S"
2017,Spring,64086,ECE,199,ECE 110 Merit Section,10,3,3,0,4,1,0,0,0,0,0,0,1,0,"Varodayan, David"
2017,Spring,59020,ECE,205,Elec & Electronic Circuits,8,47,11,22,39,21,19,32,22,16,13,21,13,1,"Radhakrishnan, Chandrasek"
2017,Spring,32505,ECE,210,Analog Signal Processing,5,4,1,6,3,11,0,8,0,0,15,0,4,2,"Jiang, Jing"
2017,Spring,32532,ECE,210,Analog Signal Processing,3,1,4,9,9,21,0,11,1,0,27,0,6,0,"He, Wei"
2017,Spring,32533,ECE,210,Analog Signal Processing,6,14,4,9,5,19,0,13,3,0,13,0,5,1,"Alvarez, Juan"
2017,Spring,55638,ECE,210,Analog Signal Processing,3,11,3,7,14,12,5,15,8,0,14,0,2,0,"Eden, James G"
2017,Spring,61629,ECE,220,Computer Systems & Programming,6,14,15,12,19,17,8,8,5,4,2,0,2,0,"Chen, Yuting W"
2017,Spring,63649,ECE,220,Computer Systems & Programming,2,17,11,8,13,10,7,11,4,2,4,3,1,0,"Patel, Sanjay J"
2017,Spring,63650,ECE,220,Computer Systems & Programming,5,9,12,5,14,10,4,4,3,1,0,1,2,2,"Hu, Yih-Chun"
2017,Spring,63841,ECE,220,Computer Systems & Programming,7,8,8,13,15,4,7,5,5,1,0,1,0,0,"Mitra, Sayan"
2017,Spring,56913,ECE,310,Digital Signal Processing,5,4,3,10,31,13,4,1,2,0,1,1,1,2,"Radhakrishnan, Chandrasek"
2017,Spring,65517,ECE,310,Digital Signal Processing,5,15,3,7,24,3,2,1,3,0,0,0,0,1,"Liang, Zhi-Pei"
2017,Spring,56914,ECE,310,Digital Signal Processing,3,11,3,7,30,12,6,6,2,1,0,0,1,0,"Dokmanic, Ivan"
2017,Spring,56915,ECE,311,Digital Signal Processing Lab,10,19,2,0,0,0,0,0,0,0,0,0,2,0,"Lim, Teck Yian"
2017,Spring,56916,ECE,311,Digital Signal Processing Lab,15,17,4,3,1,0,0,0,0,0,1,0,0,1,"Wei, Michael"
2017,Spring,56917,ECE,311,Digital Signal Processing Lab,8,20,9,0,2,0,0,0,0,0,0,0,0,0,"Lim, Teck Yian"
2017,Spring,62135,ECE,313,Probability with Engrg Applic,2,9,6,11,23,15,8,9,0,0,0,0,1,0,"Lu, Yi"
2017,Spring,48245,ECE,313,Probability with Engrg Applic,4,4,11,10,16,14,5,17,0,0,0,0,3,0,"Baryshnikov, Juliy"
2017,Spring,52919,ECE,313,Probability with Engrg Applic,2,11,4,4,19,6,18,16,0,0,0,0,2,1,"Ochoa-Alvarez, Idoia"
2017,Spring,65543,ECE,313,Probability with Engrg Applic,3,9,7,10,12,11,11,5,12,5,2,0,2,1,"Iyer, Ravishankar K"
2017,Spring,65511,ECE,314,Probability in Engineering Lab,7,13,1,2,3,0,0,0,0,0,0,0,0,0,"Hajek, Bruce"
2017,Spring,32661,ECE,316,Ethics and Engineering,0,17,5,5,5,0,0,0,0,0,0,0,0,0,"Hillmer, Philip M"
2017,Spring,32662,ECE,316,Ethics and Engineering,0,18,9,4,1,0,0,0,0,0,0,0,0,0,"Hillmer, Philip M"
2017,Spring,57347,ECE,317,ECE Technology & Management,6,11,5,0,2,0,0,0,0,0,0,0,0,0,"He, Wei"
2017,Spring,32665,ECE,329,Fields and Waves I,11,20,9,6,9,3,3,0,5,4,0,0,3,1,"Waldrop, Lara"
2017,Spring,32666,ECE,329,Fields and Waves I,7,11,0,11,7,5,2,1,6,0,0,0,6,0,"Goddard, Lynford L"
2017,Spring,32667,ECE,329,Fields and Waves I,4,8,1,3,4,6,1,2,3,3,0,0,3,0,"Ilie, Raluca"
2017,Spring,32668,ECE,329,Fields and Waves I,4,4,1,3,0,4,2,1,2,0,0,0,1,0,"Lee, Minjoo L"
2017,Spring,56899,ECE,330,Power Ckts & Electromechanics,5,13,4,3,9,7,3,11,6,0,8,0,1,0,"Banerjee, Arijit"
2017,Spring,56900,ECE,330,Power Ckts & Electromechanics,2,9,4,8,14,6,3,10,1,0,6,0,0,0,"Zhu, Hao"
2017,Spring,52523,ECE,333,Green Electric Energy,8,6,22,13,8,10,3,1,1,0,0,0,0,0,"Reinhard, Karl E"
2017,Spring,56893,ECE,340,Semiconductor Electronics,4,5,4,2,12,5,1,9,1,0,3,0,1,1,"Gilbert, Matthew"
2017,Spring,56894,ECE,340,Semiconductor Electronics,0,3,0,2,4,4,3,3,1,0,2,0,3,0,"Kim, Kyekyoon"
2017,Spring,56896,ECE,340,Semiconductor Electronics,0,6,1,6,5,4,0,8,2,0,3,0,3,0,"Bayram, Can"
2017,Spring,56895,ECE,340,Semiconductor Electronics,3,13,4,5,7,3,4,5,1,0,1,0,1,2,"Dallesasse, John M"
2017,Spring,60408,ECE,342,Electronic Circuits,0,9,6,4,3,3,1,3,4,1,1,2,0,1,"Rosenbaum, Elyse"
2017,Spring,56912,ECE,342,Electronic Circuits,1,7,2,7,8,5,4,4,3,0,1,0,2,0,"Shanbhag, Naresh R"
2017,Spring,56911,ECE,350,Fields and Waves II,4,9,2,2,5,2,0,3,2,0,0,0,0,0,"Chew, Weng C"
2017,Spring,50111,ECE,361,Digital Communications,6,4,4,7,4,8,2,2,0,0,3,0,2,1,"Alvarez, Juan"
2017,Spring,32782,ECE,385,Digital Systems Laboratory,9,50,40,62,72,35,13,15,8,7,2,1,2,0,"Chen, Deming"
2017,Spring,45210,ECE,391,Computer Systems Engineering,7,52,32,38,40,23,7,8,4,2,3,1,10,2,"Kalbarczyk, Zbigniew T"
2017,Spring,32766,ECE,395,Advanced Digital Projects Lab,3,12,2,0,5,0,0,0,0,0,0,0,0,0,"Haken, Lippold"
2017,Spring,60913,ECE,398,Making Sense of Big Data,3,31,0,9,5,4,6,5,4,0,0,2,1,0,"Veeravalli, Venugopal V"
2017,Spring,65383,ECE,401,Signal and Image Analysis,3,13,1,2,0,2,0,0,0,0,0,0,0,0,"Hasegawa-Johnso, Mark A"
2017,Spring,62076,ECE,402,Electronic Music Synthesis,6,19,5,2,8,5,0,0,2,0,0,0,0,0,"Haken, Lippold"
2017,Spring,32816,ECE,411,Computer Organization & Design,2,20,8,8,9,24,5,11,12,3,1,3,2,0,"Kumar, Rakesh"
2017,Spring,49920,ECE,416,Biosensors,3,2,10,3,8,9,3,3,2,0,2,0,0,1,"Cunningham, Brian T"
2017,Spring,33738,ECE,418,Image & Video Processing,4,9,4,6,1,6,0,0,0,0,0,0,1,0,"Moulin, Pierre"
2017,Spring,33744,ECE,420,Embedded DSP Laboratory,5,20,6,0,0,0,0,0,0,0,0,0,1,0,"Do, Minh N"
2017,Spring,33880,ECE,431,Electric Machinery,0,16,8,8,17,5,0,3,0,0,1,0,2,0,"Haran, Kiruba S"
2017,Spring,39326,ECE,437,Sensors and Instrumentation,11,13,5,0,3,1,0,0,1,0,0,0,0,0,"Gruev, Viktor"
2017,Spring,33888,ECE,441,Physcs & Modeling Semicond Dev,4,4,4,4,4,4,5,0,0,0,0,0,0,0,"Zhu, Wenjuan"
2017,Spring,33900,ECE,444,IC Device Theory & Fabrication,0,9,2,8,5,2,0,0,0,0,0,0,0,0,"Li, Xiuling"
2017,Spring,33901,ECE,444,IC Device Theory & Fabrication,2,22,3,1,3,0,0,0,1,0,0,0,0,0,"Sievers, Dane J"
2017,Spring,56597,ECE,445,Senior Design Project Lab,17,53,38,22,23,33,15,18,0,0,8,0,12,0,"Oelze, Michael L"
2017,Spring,65264,ECE,451,Adv Microwave Measurements,5,13,6,2,1,0,0,1,0,0,0,0,0,0,"Schutt-Aine, Jose E"
2017,Spring,33918,ECE,453,Wireless Communication Systems,4,7,1,8,3,1,0,2,0,0,3,0,0,0,"Franke, Steven J"
2017,Spring,33921,ECE,457,Microwave Devices & Circuits,1,6,1,10,2,1,0,1,0,0,1,0,0,0,"Gong, Songbin"
2017,Spring,54679,ECE,481,Nanotechnology,3,9,2,0,6,1,0,0,0,0,0,0,0,0,"Lyding, Joseph W"
2017,Spring,33973,ECE,483,Analog IC Design,0,21,19,17,6,7,0,4,0,0,0,0,4,0,"Hanumolu, Pavan Kumar"
2017,Spring,33975,ECE,486,Control Systems,3,16,11,14,23,16,4,2,1,0,0,0,0,0,"Belabbas, Mohamed Ali"
2017,Spring,33979,ECE,490,Introduction to Optimization,5,26,17,10,6,1,3,0,3,0,0,0,0,0,"Srikant, Rayadurgam"
2017,Spring,65719,ECE,508,Manycore Parallel Algorithms,4,39,14,0,2,1,1,0,0,0,0,0,0,1,"Hwu, Wen-Mei W"
2017,Spring,33983,ECE,515,Control System Theory & Design,0,17,6,0,2,1,0,0,0,0,0,0,1,0,"Mehta, Prashant G"
2017,Spring,33986,ECE,528,Analysis of Nonlinear Systems,7,10,9,0,0,1,0,1,0,0,0,0,0,0,"Stipanovic, Dusan M"
2017,Spring,33989,ECE,534,Random Processes,8,22,13,6,0,0,0,0,0,0,0,0,0,1,"Milenkovic, Olgica"
2017,Spring,65513,ECE,547,Topics in Image Processing,8,8,7,4,2,0,0,0,0,0,0,0,0,0,"Schwing, Alexander G"
2017,Spring,58384,ECE,549,Computer Vision,4,26,2,4,2,0,0,1,0,0,0,0,0,0,"Hoiem, Derek W"
2017,Spring,33994,ECE,549,Computer Vision,9,73,4,3,3,0,0,0,0,0,0,0,0,0,"Hoiem, Derek W"
2017,Spring,65559,ECE,598,Mobile Sensing & Sensor Fusion,1,8,4,3,5,0,0,0,0,0,0,0,0,0,"Roy Choudhury, Romit"
2017,Spring,33176,ECON,102,Microeconomic Principles,10,8,0,7,6,1,0,2,0,1,1,1,2,0,"Lu, Chang"
2017,Spring,33177,ECON,102,Microeconomic Principles,4,16,3,4,4,0,0,0,0,2,1,0,1,0,"Lu, Chang"
2017,Spring,39877,ECON,102,Microeconomic Principles,10,10,5,3,3,0,2,0,0,0,1,0,1,1,"Lu, Chang"
2017,Spring,39881,ECON,102,Microeconomic Principles,5,14,2,6,7,1,1,0,0,1,0,0,1,0,"Lu, Chang"
2017,Spring,33178,ECON,102,Microeconomic Principles,4,14,2,6,5,0,3,0,0,0,1,1,1,0,"Diaz Klaassen, Felipe"
2017,Spring,33179,ECON,102,Microeconomic Principles,8,8,5,2,4,2,2,0,0,2,0,0,1,0,"Diaz Klaassen, Felipe"
2017,Spring,33180,ECON,102,Microeconomic Principles,6,14,5,3,7,0,0,0,0,0,0,0,2,1,"Diaz Klaassen, Felipe"
2017,Spring,33181,ECON,102,Microeconomic Principles,6,10,2,3,5,3,2,2,0,0,0,0,2,0,"Diaz Klaassen, Felipe"
2017,Spring,33182,ECON,102,Microeconomic Principles,7,6,2,6,12,1,1,1,0,0,0,1,0,0,"Gillis, Monica"
2017,Spring,33183,ECON,102,Microeconomic Principles,7,10,3,4,6,2,4,0,0,0,0,0,0,0,"Gillis, Monica"
2017,Spring,33184,ECON,102,Microeconomic Principles,11,10,3,7,4,0,0,3,1,0,0,0,0,0,"Gillis, Monica"
2017,Spring,33185,ECON,102,Microeconomic Principles,8,12,4,6,5,0,1,2,0,0,0,0,1,0,"Gillis, Monica"
2017,Spring,33186,ECON,102,Microeconomic Principles,6,14,4,5,2,1,1,1,0,0,2,0,0,0,"Xu, Jianfeng"
2017,Spring,33187,ECON,102,Microeconomic Principles,4,16,3,6,5,0,1,1,0,1,0,1,0,0,"Xu, Jianfeng"
2017,Spring,33188,ECON,102,Microeconomic Principles,9,5,2,6,7,3,2,1,1,0,0,0,1,0,"Xu, Jianfeng"
2017,Spring,33189,ECON,102,Microeconomic Principles,6,8,1,3,7,2,5,1,0,1,1,0,1,0,"Xu, Jianfeng"
2017,Spring,33190,ECON,102,Microeconomic Principles,6,8,6,8,8,1,0,1,1,0,0,0,0,0,"Ham Gonzalez, Andres"
2017,Spring,33191,ECON,102,Microeconomic Principles,11,9,3,9,6,1,1,0,0,0,1,0,0,0,"Ham Gonzalez, Andres"
2017,Spring,33192,ECON,102,Microeconomic Principles,9,14,2,5,3,0,2,1,1,0,1,0,0,0,"Ham Gonzalez, Andres"
2017,Spring,33194,ECON,102,Microeconomic Principles,8,10,4,5,7,2,1,2,0,0,0,1,1,0,"Kwak, Eunhye"
2017,Spring,39862,ECON,102,Microeconomic Principles,8,11,0,8,7,2,0,2,0,0,0,0,0,0,"Kwak, Eunhye"
2017,Spring,39894,ECON,102,Microeconomic Principles,9,11,6,4,3,4,0,0,0,0,1,0,2,0,"Feld, Brian H"
2017,Spring,39893,ECON,102,Microeconomic Principles,9,9,3,2,6,2,1,2,0,1,1,0,0,0,"Feld, Brian H"
2017,Spring,33195,ECON,102,Microeconomic Principles,2,7,1,2,4,3,2,3,0,1,0,0,2,1,"Bauer, Anahid"
2017,Spring,33197,ECON,102,Microeconomic Principles,2,6,2,4,2,4,4,5,1,0,2,0,1,0,"Bauer, Anahid"
2017,Spring,33198,ECON,102,Microeconomic Principles,4,6,9,3,7,3,0,2,0,0,0,0,0,0,"Gonzalez, Julia"
2017,Spring,33200,ECON,102,Microeconomic Principles,2,2,4,4,5,1,2,5,1,2,1,0,3,0,"Gonzalez, Julia"
2017,Spring,33201,ECON,102,Microeconomic Principles,4,7,6,6,3,2,1,1,0,1,0,1,1,0,"Liu, Yingyi"
2017,Spring,33203,ECON,102,Microeconomic Principles,6,2,3,4,3,2,4,3,1,1,0,1,0,1,"Liu, Yingyi"
2017,Spring,33205,ECON,102,Microeconomic Principles,4,4,7,4,4,2,3,3,1,0,1,0,2,0,"Farhoodi, Abdollah"
2017,Spring,33209,ECON,102,Microeconomic Principles,6,6,5,3,3,2,2,1,2,0,1,0,0,0,"Farhoodi, Abdollah"
2017,Spring,39870,ECON,102,Microeconomic Principles,6,6,9,3,3,0,2,2,1,0,0,0,1,0,"De Holanda Roch, Sergio"
2017,Spring,39873,ECON,102,Microeconomic Principles,7,9,3,1,5,3,2,1,1,0,0,0,0,0,"De Holanda Roch, Sergio"
2017,Spring,39875,ECON,102,Microeconomic Principles,3,4,6,6,4,3,0,3,3,0,0,0,0,0,"Cho, Hee Pyung"
2017,Spring,39878,ECON,102,Microeconomic Principles,4,5,7,3,4,2,3,3,0,0,0,0,0,0,"Cho, Hee Pyung"
2017,Spring,39879,ECON,102,Microeconomic Principles,5,8,2,5,3,2,1,3,0,0,0,1,1,0,"De Holanda Roch, Sergio"
2017,Spring,39880,ECON,102,Microeconomic Principles,0,9,1,4,3,4,3,2,1,0,2,0,0,0,"De Holanda Roch, Sergio"
2017,Spring,33320,ECON,103,Macroeconomic Principles,6,6,8,1,5,3,3,5,0,0,1,1,0,0,"Ding, Chen"
2017,Spring,33275,ECON,103,Macroeconomic Principles,5,10,7,5,2,4,3,2,1,0,0,0,0,0,"Ding, Chen"
2017,Spring,33276,ECON,103,Macroeconomic Principles,5,6,4,3,7,4,3,3,2,0,1,0,1,0,"Ding, Chen"
2017,Spring,33278,ECON,103,Macroeconomic Principles,4,4,3,6,8,1,3,2,0,0,0,2,0,1,"Zare, Meysam"
2017,Spring,33281,ECON,103,Macroeconomic Principles,10,7,6,6,6,1,2,1,0,0,0,1,0,0,"Zare, Meysam"
2017,Spring,33282,ECON,103,Macroeconomic Principles,8,5,10,8,3,4,2,1,0,0,0,0,0,0,"Zare, Meysam"
2017,Spring,33283,ECON,103,Macroeconomic Principles,8,7,6,6,1,5,1,2,0,1,0,0,0,0,"Zare, Meysam"
2017,Spring,33285,ECON,103,Macroeconomic Principles,4,7,7,7,5,2,3,3,0,1,1,0,0,0,"Ma, Sen"
2017,Spring,33286,ECON,103,Macroeconomic Principles,6,8,4,7,5,3,1,2,1,1,1,0,0,0,"Ma, Sen"
2017,Spring,58929,ECON,103,Macroeconomic Principles,10,5,8,3,4,3,2,3,1,1,0,0,0,0,"Ma, Sen"
2017,Spring,58930,ECON,103,Macroeconomic Principles,3,7,4,11,5,1,2,0,1,2,0,1,0,0,"Ma, Sen"
2017,Spring,58931,ECON,103,Macroeconomic Principles,10,7,7,1,5,3,4,1,0,0,0,0,0,0,"Valenzuela Rami, Irina E"
2017,Spring,58932,ECON,103,Macroeconomic Principles,4,14,11,2,3,0,1,0,1,1,0,1,1,0,"Valenzuela Rami, Irina E"
2017,Spring,58933,ECON,103,Macroeconomic Principles,2,7,7,8,9,1,1,1,1,1,0,2,0,0,"Valenzuela Rami, Irina E"
2017,Spring,58934,ECON,103,Macroeconomic Principles,2,6,8,9,5,2,1,3,1,0,0,0,0,0,"Valenzuela Rami, Irina E"
2017,Spring,58935,ECON,103,Macroeconomic Principles,2,13,3,9,1,0,4,1,3,1,0,3,0,0,"Corredor Waldro, Adriana"
2017,Spring,58936,ECON,103,Macroeconomic Principles,3,8,9,4,5,2,3,2,1,0,1,2,0,0,"Corredor Waldro, Adriana"
2017,Spring,33302,ECON,103,Macroeconomic Principles,7,4,3,5,11,3,3,2,0,0,0,1,0,1,"Kim, Jungyoun"
2017,Spring,43672,ECON,103,Macroeconomic Principles,4,5,9,8,5,2,0,3,0,1,1,1,1,0,"Chen, Yuci"
2017,Spring,43675,ECON,103,Macroeconomic Principles,4,6,7,8,2,2,2,2,0,0,1,3,0,0,"Chen, Yuci"
2017,Spring,33303,ECON,103,Macroeconomic Principles,10,13,4,1,4,2,1,1,0,1,0,0,0,0,"Kim, Jungyoun"
2017,Spring,33305,ECON,103,Macroeconomic Principles,2,5,6,4,7,2,2,4,0,2,0,0,0,0,"Kim, Jungyoun"
2017,Spring,33306,ECON,103,Macroeconomic Principles,3,8,5,6,3,4,1,3,2,0,0,1,0,0,"Kim, Jungyoun"
2017,Spring,33308,ECON,103,Macroeconomic Principles,4,8,11,4,6,1,1,1,1,0,0,1,0,0,"Czurylo, Todd A"
2017,Spring,33309,ECON,103,Macroeconomic Principles,7,10,7,3,5,1,1,1,0,0,0,1,0,0,"Czurylo, Todd A"
2017,Spring,33326,ECON,103,Macroeconomic Principles,8,7,5,3,6,1,2,2,2,1,0,1,0,0,"Tan, Ding Yong"
2017,Spring,33296,ECON,103,Macroeconomic Principles,2,7,5,8,7,0,1,2,0,2,1,0,0,0,"Tan, Ding Yong"
2017,Spring,43666,ECON,103,Macroeconomic Principles,11,2,3,2,2,4,0,3,1,1,0,1,0,0,"Xue, Louisa E"
2017,Spring,58928,ECON,103,Macroeconomic Principles,0,1,4,6,4,3,5,0,0,2,1,3,0,0,"Xue, Louisa E"
2017,Spring,33331,ECON,103,Macroeconomic Principles,3,10,3,4,2,4,2,0,2,0,0,1,1,0,"Schneider, Rodrigo A"
2017,Spring,65800,ECON,199,Introduction to Game Theory,0,15,4,1,1,0,0,0,0,0,0,0,0,0,"Vazquez, Jose J"
